,smiles,rt
37638,CCc1ccc(NC(=O)Cn2cnc3nc4c(cc3c2=O)CCCC4)cc1,788.0
37639,Cc1oc(C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)nc1C(=O)N1CCCC1,977.1
37640,CCCN=C(O)C1CCN(c2ccc(SCC(=O)Nc3ccc(OC)cc3)nn2)CC1,610.6
37641,CCOC(=O)C1CCN(C(=O)c2ccc3c(c2)CCCN3S(C)(=O)=O)CC1,765.4
37642,CCC[C@H]1O[C@H](c2cc3c(cc2Cl)OCO3)OC[C@H]1CC,1070.4
37643,Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,682.0
37644,COc1ccc(S(=O)(=O)N2CCC(c3nc(C(=O)N4CCOCC4)c(C)o3)CC2)cc1,751.9
37645,CN(C)CC1(O)CCC2(CCN(C(=O)C3CCCC3)CC2)CC1,590.8
37646,CCOc1ccc(C(=O)N2CCN(c3ccc(-c4nc(C)cs4)cn3)CC2)cc1,884.4
37647,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCc2c(O)ncnc2C1,584.0
37648,CN(Cc1nc2ccccc2n1Cc1ccccc1F)C(=O)c1ccco1,719.0
37649,CC1CCN(C(=O)C2CCN(c3nc4ccc(-c5ccccc5F)nc4s3)CC2)CC1,1172.7
37650,CSc1ccc(CNS(=O)(=O)c2cc3c(s2)CCN(C(=O)C2CC2)C3)cc1,871.9
37651,OC(CSc1nc2ccccc2[nH]1)=Nc1nccs1,612.6
37652,C=Cc1ccc(Cn2ccn(-c3cccc(Cl)c3C)c(=O)c2=O)cc1,843.2
37653,CC1=C(c2ccccc2)S(=O)(=O)N=C1N1CCCN(C(=O)c2cccs2)CC1,770.4
37654,CCOC(=O)C[C@H](NC(O)=NCc1ccnc(N2CCCCC2)c1)c1ccccc1,644.6
37655,CC(C)N=C(O)N1CCC[C@H](c2cccc(C(O)=NCc3ccccc3C(F)(F)F)c2)C1,966.1
37656,CCCN=C(O)c1cc(C)nc2c(Cl)cccc12,752.9
37657,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,736.6
37658,CCc1ccc(CCN2C(=O)c3ccccc3C2=O)nc1,667.1
37659,O=S(=O)(Cc1ccccc1)N1CC[C@H](Cc2nncn2-c2ccccc2)C1,729.1
37660,CCc1nn2c(CN=C(O)c3ccccc3Cl)c(C)nc2s1,650.3
37661,O=C(CCc1c(-c2ccc(F)cc2)nc2ccccn12)N1CCN(c2ccccc2)CC1,693.0
37662,O=c1c(C(O)=NCc2ccc3c(c2)OCO3)nn(-c2ccccc2)c2ccccc12,831.0
37663,Cc1ccc(C)c(-c2nc(NC(=O)c3cc(C)on3)sc2C)c1,1111.9
37664,CCCN=C(O)[C@H]1CCCN(c2ccc(SCC(O)=Nc3ccc(C)cc3Cl)nn2)C1,747.9
37665,CCn1ccc(C(=O)Nc2cnc(N3CCCCC3)nc2)n1,777.5
37666,CCc1ccccc1N1C[C@@]23C=C[C@@H](O2)[C@H](C(=O)OC)[C@@H]3C1=O,730.4
37667,COc1ccc(-c2noc(-c3nnn4c3CO[C@H](c3ccc(F)cc3)C4)n2)c(OC)c1,836.0
37668,CCOC(=O)[C@@H]1CCCN(c2ccc(-n3nc(C)cc3C)nn2)C1,680.5
37669,Cc1ccc(-c2noc(Cc3nnc(-c4ccccc4)o3)n2)cc1C,1102.4
37670,CS(=O)(=O)Nc1ccc(C2(C(O)=NCc3ccccc3F)CCCCC2)cc1,903.5
37671,COCCNC(=O)C(=O)NCC[C@@H](O)C(C)(C)C,613.5
37672,COc1cc(OC)cc(N2C(=O)[C@@H]3[C@@H](N=NN3Cc3nc(-c4ccc(OC(C)C)cc4)no3)C2=O)c1,1085.1
37673,Cc1ccc2c(c1)N(Cc1nc(-c3ccccc3Cl)no1)C(=O)CO2,1039.7
37674,Cc1nn(-c2ccc(-c3ccccc3)nn2)c(C)c1S(=O)(=O)NCc1ccccc1,1026.5
37675,CN(Cc1cccnc1)c1nc(O)c2c(n1)CCN(Cc1ccc(F)c(F)c1)CC2,540.7
37676,CN(C)c1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CCO2,587.7
37677,CC1(C)COCN1S(=O)(=O)c1ccc(C(O)=Nc2nnc(-c3ccc(F)cc3)o2)cc1,811.3
37678,Cc1ccccc1Cn1cc(C(O)=Nc2cccc(Br)c2)ccc1=O,877.3
37679,CCc1nc2cc(N3CCC[C@@H](C(O)=NCCN(C)C)C3)cnc2nc1CC,603.7
37680,CCCN1C(=O)Cc2ccccc2[C@H]1C(=O)O,668.2
37681,CCCCC(O)=Nc1ccc2c(c1)nc(CN1CCN(C(=O)c3ccco3)CC1)n2C,619.2
37682,CC(C)Cn1cc(S(=O)(=O)NCc2ccccc2Cl)c2cccnc21,1019.1
37683,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,903.4
37684,CCCCN=C(O)[C@@H]1CCCN(c2nnc(C)c3c(C)n(-c4ccccc4)nc23)C1,685.9
37685,Cc1nncn1C1CN(C(=O)c2ccc(OC(F)(F)F)cc2)C1,654.0
37686,Cc1cccn2c(=O)nc(SCC(O)=NCc3ccco3)nc12,610.0
37687,Cc1noc2nc(C)n(CC(O)=Nc3ccccc3C(F)(F)F)c(=O)c12,778.7
37688,CCOC(=O)c1noc2ncnc(N3CCN(c4ccccc4F)CC3)c12,1070.0
37689,Cc1ccc(N=C(O)N2CC(c3nc(C(C)C)nn3C)C2)cc1F,705.9
37690,COc1cccc(-n2nnc(-c3nc(=Nc4ccccc4)s[nH]3)c2C)c1,989.6
37691,CCN(CC)C(=O)c1cnc2snc(C)c2c1N1CCC(C(=O)Nc2ccc(Br)cc2)CC1,989.9
37692,COC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(O)=NCCc3c[nH]c4ccccc34)CC2)c1C,722.1
37693,COc1cccc(N=C(O)N2CCN(c3cc(C)nc(Nc4ccc(C)cc4)n3)CC2)c1,687.4
37694,O=C(O)c1cn(-c2ccc(F)c(Cl)c2)nn1,727.3
37695,Cc1cc(C)cc(N2CC[C@H](NC(O)=Nc3ccc(C)cc3C)C2=O)c1,938.5
37696,COC(=O)C1=CN(c2ccc(C)cc2)c2cc(F)ccc2S1(=O)=O,945.7
37697,CCOc1nc2ccccc2nc1N1CCC[C@H](C(O)=Nc2ccccc2OC)C1,1247.9
37698,Cc1cc(Cl)ccc1NC(=O)N1C[C@@H]2C[C@H](N=C(O)c3ccccc3)[C@H]1C2,907.2
37699,Cc1nn(-c2ccccc2)c2ccn(CC(=O)N3CCN(c4ccccc4Cl)CC3)c(=O)c12,642.5
37700,CCCN1CCN(c2cc(C(=O)O)c3cc(NS(=O)(=O)c4cc(F)ccc4C)ccc3n2)CC1,626.7
37701,CCn1c(=O)n(CC)c2cc(N3CCCC3)c(NC(O)=NCc3ccc(OC)cc3)cc21,642.7
37702,CN(CC1(C)CCOCC1)S(=O)(=O)c1ccc(F)c(F)c1,910.0
37703,C[C@@H](NC(=O)c1ccco1)c1nc(-c2ccc(-c3csc(-c4ccccc4)n3)cc2)no1,1196.5
37704,CCn1c(=O)c2c(cc(C)n2C)n(CC(O)=Nc2c(C)cccc2C)c1=O,756.3
37705,COCCn1cc(C(O)=NCc2c(F)cccc2F)c2nn(-c3ccccc3)c(=O)c-2c1,809.2
37706,Cc1cccc(CN=C(O)[C@@H]2c3ccccc3CC(=O)N2C)c1,748.4
37707,COc1ccc(C)cc1NC(O)=NC[C@@H](c1cccnc1)c1cn(C)c2ccccc12,733.8
37708,COCCN1C(=O)c2ccccc2[C@@H](C(O)=NCc2ccccc2OC)C12CCCC2,855.4
37709,CC1CCN(C[C@H]2CCCCCN2C(O)=Nc2ccc3c(c2)OCCO3)CC1,683.9
37710,CC(O)=NCCCCCCN=C(C)O,603.7
37711,OC(=NCc1ccc(F)cc1Cl)c1cn2c(n1)CCCC2,607.2
37712,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,665.4
37713,CC(C)(C)C(O)=Nc1nnc(-c2cccs2)o1,651.9
37714,O=C1C(=O)N(C2CCN(C(O)=Nc3ccc(F)c(Cl)c3)CC2)CCN1Cc1cccc(F)c1,797.8
37715,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(CC(=O)N1CCOCC1)[C@H]2c1cccs1,721.1
37716,COC[C@]1(O)CCOC2(CCN(Cc3ccc(F)cc3)CC2)C1,653.8
37717,Nc1ccccc1C(O)=NC(O)=Nc1ccc(Oc2ncc(Br)cn2)c(Cl)c1,946.4
37718,Cc1cccc(N=C(O)N2CCC[C@@H](Cn3cnc4cccnc43)C2)c1C,672.3
37719,COc1ccc(OC)c(S(=O)(=O)N2CCC[C@H](C(O)=Nc3cccc(SC)c3)C2)c1,971.7
37720,Cc1ccc([C@@H]2CC(=O)c3cnc(Nc4nc(C)c5cccc(C)c5n4)nc3C2)cc1,793.5
37721,COCCN=C(O)c1csc(N2CCN(c3ccc(OC)cc3)CC2)n1,766.8
37722,O=C(N[C@H]1C[C@@H]2C[C@H]1CN2C(=O)Cc1c(F)cccc1Cl)c1cccs1,709.9
37723,CCN(CC)CCN=C(O)Cc1cc(-c2ccc(F)cc2F)on1,556.4
37724,Cc1ccc2c(c1)N(S(C)(=O)=O)CC[C@@H](C(=O)Nc1ccc(C)c(C)c1)O2,912.3
37725,O=S(=O)(c1cccnc1N1CCC(C(O)=NCCC2=CCCCC2)CC1)N1CCCCC1,1084.4
37726,Cc1cc(C)n2c(Nc3ccccc3)c(-c3cccc(Cl)c3)nc2n1,1132.1
37727,CCc1ccc(NC(=O)Cn2c(=O)n(-c3ccccc3)c(=O)c3c2cc(C)n3C)cc1,885.7
37728,COc1ccc(-c2cc(=O)n(CC(O)=Nc3cccc4nsnc34)cn2)cc1,748.0
37729,Nc1nc[nH]c(=NCc2ccco2)c1[N+](=O)[O-],642.9
37730,CC(C)CCN=C(O)[C@@]1(C)Cn2nc(C(O)=NCCc3ccccc3)cc2C(=O)N1C,791.2
37731,COc1ccc(CN=C(O)[C@@H]2CCCN(c3cnc4nccnc4c3)C2)cc1,676.2
37732,CN(C[C@H]1CCCO1)S(=O)(=O)c1ccc(C(O)=Nc2sc3c(c2C#N)CCC3)cc1,957.3
37733,O=S(=O)(c1ccc2c(c1)N=C(O)CO2)N1CCC(C(O)=NCc2ccc(Cl)cc2)CC1,832.5
37734,COc1ccc(Cl)cc1C(O)=NC[C@H](O)C1CCCCC1,862.9
37735,CCCCOc1ccc(C(=O)Oc2coc(CSc3nncn3C)cc2=O)cc1,738.6
37736,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc1,947.9
37737,O=S(=O)(C1CC1)N1C[C@@H](C(O)=NCc2ccncc2)C2(CCCCC2)C1,598.0
37738,COc1cccc([C@@H]2C[C@H](c3cccc(C)c3)N3NC(=N)NC3=N2)c1,706.2
37739,CCn1c(C(=O)N2CCN(c3cccc(C)c3)[C@@H](C)C2)cc2sccc21,1051.4
37740,COc1ccc(Nc2c(C(=O)N3CCC[C@H](C)C3)cnc3nc(C)ccc23)cc1,649.8
37741,Cc1ccc(-c2cn3cccnc3n2)cc1N=C(O)CC1CCCCC1,720.5
37742,Cc1ccc2c(c1)[C@@H](c1ccc(F)cc1)N(C(=O)c1ccc(S(=O)(=O)N(C)C)cc1)CC(O)=N2,884.9
37743,Cc1csc(-c2csc(S(=O)(=O)N3CCc4ccccc4C3)c2)n1,1114.5
37744,Cc1ccc(N=C(O)CN2C(=O)CS[C@H](C)C2=O)cc1Cl,819.0
37745,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4cc[nH]c(=N)n4)cc3)c3ccccc23)c1,730.6
37746,CCN(CC)CCCN=C(O)[C@H](C)n1c(=O)c(C(F)(F)F)nc2cc(C)c(C)cc21,740.2
37747,COC(=O)C1=CN(c2ccc(F)cc2)c2cc(F)ccc2S1(=O)=O,788.8
37748,CCCN(C[C@@H]1CCOC1)C(O)=Nc1ccccc1OC,821.3
37749,COc1ccc(N2CCN(c3nccc4ccc(C(O)=NC5CCCCCC5)cc34)CC2)cc1,834.6
37750,Cn1cc(CN2CCC[C@@H](COc3ccccc3C(O)=NC3CC3)C2)c2ccccc21,686.2
37751,CCOc1ncccc1CN=C(O)c1ccc2cc[nH]c2c1,756.0
37752,COc1ccc(-n2c(=O)n(C)c(=O)c3cc(C(O)=NCc4ccco4)cnc32)cc1,764.0
37753,CC(C)c1ccc(NC(=O)Cn2nc3c4ccc(Cl)cc4ncn3c2=O)cc1,671.4
37754,CN1C(=O)Cc2cc(C(=O)N3CCN(c4ccccc4Cl)CC3)ccc21,824.9
37755,CNC(=O)c1ccc(-c2nc3cc(NS(=O)(=O)c4cc(C)c(C)cc4C)ccc3n2C)cc1,713.3
37756,COC(=O)c1cc2c(=O)n(Cc3ccco3)ccc2nc1C,747.4
37757,CNCc1ccc(-c2cc(Cl)ccc2Cl)o1,653.3
37758,O=S(=O)(C1CC1)N1CCC(CN=C(O)Oc2ccccc2)CC1,744.8
37759,OC(=NCc1cccs1)c1nc2ccccn2c1-c1ccsc1,829.6
37760,OC(=NC1(c2nc(-c3ccncc3)no2)CCCCC1)c1ccccc1,862.9
37761,CCn1c(-c2ccccc2)cc(C(=O)N(C)C)c1C,697.2
37762,Cc1cnc(C2CC2)n1[C@@H]1CCCN(S(=O)(=O)c2ccccc2)C1,653.5
37763,CCc1ccc2[nH]c3c(c(=O)c2c1)CN(CC(O)=NCc1ccc(SC)cc1)CC3,889.2
37764,N#Cc1cccc(-c2cn3c(n2)N(C(=O)c2cnccn2)CCC3)c1,687.2
37765,Cc1c(C)n(-c2ccccc2)c2ncn(CC(O)=NCc3ccco3)c(=O)c12,809.1
37766,Cc1nc(-c2cnccn2)n(CC(O)=Nc2cccc(C#N)c2)c(=O)c1C,711.0
37767,COC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(O)=NCCC(C)C)CC2)c1C,715.5
37768,O=C(CCn1cnc2cc(-c3noc(-c4ccc(Cl)cc4)n3)ccc21)N1CCOCC1,754.3
37769,O=C(c1cc(-c2ccc(F)c(F)c2)on1)N1CCC(Cn2cccn2)CC1,797.1
37770,Cc1csc(-c2cc(S(=O)(=O)N3CCN(C4CCCCC4)CC3)c(C)s2)n1,713.5
37771,Cn1c(=O)n(CCN2CCOCC2)c(=O)c2c1nc1n2CCCN1c1ccc(Cl)cc1,643.0
37772,CCOC(=O)N1CCN(C(O)=Nc2cccc(Cl)c2)CC1,732.4
37773,Cc1c(S(=O)(=O)N2CCC(C(O)=NCc3csc(-c4ccccc4)n3)CC2)cnn1C(F)F,868.0
37774,CO[C@@H]1CCOC2(CCN(C(=O)c3cccs3)CC2)C1,702.7
37775,Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(O)=NC4CCCCC4)CC3)c2)no1,878.9
37776,O=C(NC[C@@H](c1cccnc1)N1CCc2ccccc21)C(=O)Nc1ccc2c(c1)OCCO2,730.1
37777,CCN1c2ccc(F)cc2C(O)=NC12CCN(C(=O)c1ccc(F)cc1)CC2,714.5
37778,Cc1cc(N(C)C)nc(=NCCN=C(O)C(C)(C)Oc2ccc(Cl)cc2)[nH]1,598.3
37779,Cc1ccc(N=C(O)Cc2c(C(=O)O)c(C)cn2C)c(C)c1,771.0
37780,CCn1c(C)c(C(=O)[C@@H](C)N(C(=O)c2ccc(C)cc2)C2CC2)c(C)c1C(=O)OC,1039.8
37781,Cc1cc(-c2nnc(-c3ccco3)o2)c(C)n1CC(O)=NCc1ccc(F)cc1,849.0
37782,CCN=C(O)N[C@H]1CCN(c2ccccc2)C1=O,596.4
37783,O=C(Cn1c(=O)c2nncn2c2ncccc21)N1CCN(c2ccccc2)CC1,673.5
37784,OC(Cn1cnc2cc3c(cc21)OCCO3)=Nc1cccc(C(F)(F)F)c1,697.1
37785,Cc1nc(-c2cc(S(=O)(=O)NCc3ccc(OC(C)C)cc3)c(C)s2)cs1,1081.2
37786,Cc1ccccc1OCC(O)=NC[C@H]1CC(=O)N(c2ccccc2)C1,740.6
37787,OC(CSc1nnc(CCN2CCOCC2)o1)=Nc1ccc(F)c(Cl)c1,571.3
37788,CCc1nc(-c2csc(S(=O)(=O)N3CCC[C@H](C(O)=NCc4cccnc4)C3)c2)no1,659.7
37789,OC(=Nc1cccn2cnnc12)c1cccc(C(F)(F)F)c1,738.3
37790,COc1cccc(NS(=O)(=O)c2cccc(-c3nc(-c4ccccc4)no3)c2)c1,1142.4
37791,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,741.7
37792,Cc1ccccc1-c1nc(Cn2ccnc2)no1,608.6
37793,CC[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(O)=Nc4ccccc4)CC3)cc2N=C1O,794.4
37794,O=C([C@H]1Oc2ccccc2N=C1O)N1CCC(Cc2ccccc2)CC1,920.2
37795,COc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccc3c(c2)OCO3)cc1,748.4
37796,CC(C)N1C(=O)c2cccnc2Sc2cc(C(=O)N3CCCN(C)CC3)ccc21,595.9
37797,Cc1ccccc1Nc1c(-c2cccc(N(C)C)c2)nc2ccc(Br)cn12,847.4
37798,CSc1cccc(N=C(O)Cn2c(N3CCOCC3)nc(C)cc2=O)c1,693.5
37799,COCCC1CCN(C(=O)COc2ccccc2)CC1,800.3
37800,COc1ccc(Cn2nc3ccc(S(=O)(=O)N4CCCCCC4)cn3c2=O)cc1F,681.3
37801,O=C(Nc1cccc(Cl)c1)c1nnc(COCC(=O)N2CCN(c3ccccn3)CC2)s1,656.6
37802,N=C(O)Cc1ccc2c(c1)[nH]c1ccccc12,756.5
37803,Cc1cc(C)c(C)c(S(=O)(=O)NCC(O)=NCc2ccco2)c1C,573.2
37804,CCC(O)=Nc1cccc(-c2noc(C3CCN(C(=O)CCc4c[nH]c5ccccc45)CC3)n2)c1,868.6
37805,Cc1cc(Cl)ccc1N=C(O)c1cc2c(=O)n(CC(C)C)ccc2n1C,900.5
37806,COc1cc(OC)cc(C(=O)N(C)CCc2noc(-c3ccc(C(=O)N4CCCC4)cc3)n2)c1,759.3
37807,COc1ccccc1-c1nc(-c2ccnc(N3CCOCC3)c2)no1,811.9
37808,Cc1cc(O)nc(SCC(O)=Nc2nc(-c3ccccc3)c(-c3ccccc3)o2)n1,821.1
37809,O=C(Cc1cccs1)N1CCC(COc2ccc(C(=O)N3CCOCC3)cc2)CC1,734.5
37810,Cc1cccc(Cn2nc3c(S(=O)(=O)N4CCOCC4)cccn3c2=O)c1,777.2
37811,Cc1nn(-c2ccc(F)cc2)c2nc(N3CCC[C@@H](C(O)=NCCc4ccco4)C3)sc12,1075.0
37812,COCCn1cc(CCN=C(O)c2cc(F)cc(F)c2)c2cccnc21,736.8
37813,C[C@@H]1CCCCN1S(=O)(=O)c1ccc2c(c1)CCC(=O)N2CC(O)=NCc1ccc(F)cc1,854.7
37814,OC(COc1ccccc1-c1nc(-c2ccccc2Cl)no1)=NCc1ccco1,1061.0
37815,O=C1C[C@@H](C(O)=NCCc2c[nH]c3ccccc23)CN1CCc1ccccc1,757.9
37816,COc1ccccc1N=C(O)N1c2ccccc2NC2=C(C(=O)CCC2)[C@H]1c1ccco1,829.8
37817,Cn1cc2c3c(cccc31)CN(C(=O)c1ccc(F)c(Cl)c1)CC2,1067.4
37818,CCCN=C(O)[C@H]1CCCN(c2ccc(SCC(O)=NCc3ccccc3)nn2)C1,648.5
37819,O=c1cc(-c2cccnc2)oc2c1ccc1ccccc12,978.7
37820,COc1ccc(CCc2nc3nccc(-c4ccccc4)n3n2)cc1OC,821.3
37821,CC[C@@H](C)N=C(O)Cn1c(=O)c(S(=O)(=O)c2ccccc2)cc2cc(C)ccc21,878.7
37822,c1cncc(-c2nc([C@H]3CCCN(Cc4ccsc4)C3)n[nH]2)c1,551.9
37823,Cc1ccn(-c2ccc(C(O)=NC(C)C)cn2)n1,714.9
37824,CCOc1cc(-c2nc([C@@H]3CC(=O)N(c4ccc(CC)cc4)C3)no2)cc(OCC)c1OCC,1301.2
37825,OC(=NC1CC1)c1ccc(N2CC[C@H](NCc3ccc(Br)cc3)C2)nc1,572.2
37826,OC(CSCc1ccccc1)=Nc1nnc(-c2ccsc2)o1,756.9
37827,CCCCN1C(=O)[C@@](C)(C(=O)N2CCN(c3cccc(C)c3C)CC2)Oc2cccnc21,1384.3
37828,Cc1cccc(-c2nc3sc(N4CCCCC4)nn3c2N=C(O)C2CC2)c1,891.3
37829,Cc1ccc(C)c(CN2CCCN(c3ncccc3-c3nc(C(C)C)no3)CC2)c1,789.5
37830,O=C(C1CCCCC1)N1CC[C@@H](c2noc(CO)n2)C1,656.0
37831,CCCN=C(O)[C@H]1CCCN(c2nc(C)nc3onc(C)c23)C1,689.5
37832,OC(COc1ccc(-c2cnc3ccccc3n2)cc1)=NCCN1CCCC1,623.4
37833,CCN1C(=O)c2cccnc2Sc2cc(N=C(O)COc3ccc(F)c(F)c3)ccc21,882.3
37834,CCc1onc(C)c1[C@@H]1CCCN1C(=O)Nc1ccc(C)cc1,844.2
37835,COc1cccc(-c2ccnc3nc(CCc4ccccc4)nn23)c1,969.9
37836,COCCCN=C(O)Cn1cnc2onc(-c3ccc(Cl)cc3)c2c1=O,792.5
37837,CCOc1ccc(-c2nc([C@@H]3CC(=O)N(c4ccc(F)cc4)C3)no2)cc1OCC,1050.6
37838,CC1CCN(C(=O)c2ccc(CN3C(=O)[C@H]4CCCN4C(=O)c4ccccc43)cc2)CC1,790.0
37839,O=C1C[C@@H](C(O)=Nc2ccc3c(c2)C(O)=NCC3)CN1c1ccc(Cl)cc1,660.8
37840,OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@@H](O)[C@H]1O,589.5
37841,OC(=Nc1nnc(SCc2nnc(-c3ccc4c(c3)OCO4)o2)s1)c1ccccc1,857.2
37842,CCOC(=O)c1ccc(NC(=O)Cn2ccc3ccc(-c4nnc(C)o4)cc32)cc1,944.2
37843,CCN=C(O)C1CCN(C(=O)Nc2ccc(NC(O)=Nc3ccc(C)cc3C)cc2)CC1,729.0
37844,COc1ccc(OC)c(N=c2[nH]c(=NC[C@H]3CCCO3)[nH]c(N)c2[N+](=O)[O-])c1,810.4
37845,CCOc1ccc(Cl)cc1S(=O)(=O)N1CCC(C(=O)N2CCCC2)CC1,820.0
37846,OC(=NCc1nc(-c2ccccc2)no1)c1csc(-n2cccc2)n1,894.3
37847,CCc1nc(-c2ccc3c(c2)CCN3C(=O)Cc2ccc(N=C(C)O)cc2)no1,795.9
37848,Cc1ccc(-c2cc3c(=O)n(Cc4nc(-c5ccc(Br)cc5)no4)ncn3n2)c(C)c1,1337.4
37849,Cc1cc(Br)ccc1NC(=O)Cn1cnc2nc3c(cc2c1=O)CCCC3,776.7
37850,CCc1nnc2nc(N3CCN(C(=O)c4nccc5ccccc45)CC3)cc(C)n12,558.8
37851,O=C(NC[C@H]1CCCO1)C(=O)NCC1(O)CCOCC1,540.3
37852,CCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4ccc5c(c4)OCO5)c(=O)c3s2)C1,649.2
37853,COc1cc(Cl)ccc1C(O)=Nc1ccc2c(c1)Sc1ncccc1C(=O)N2C,914.6
37854,Cc1ccc(N=C(O)Cn2ccc3sccc3c2=O)cc1Cl,829.7
37855,CCc1nc2c(N=C(O)c3ccc(C)c(F)c3)cccn2n1,850.1
37856,COc1ccc(/C=C/C(=O)c2c(OC)cc(O)cc2OC)cc1,1159.7
37857,CCn1cc(C(O)=Nc2ccc(F)c(Cl)c2)c2cccnc21,964.6
37858,Cc1cc(=NC(=O)CSc2ccc(-c3cccc([N+](=O)[O-])c3)nn2)[nH]o1,752.1
37859,Cc1cccc(C(=O)N2CCN(c3c(C)n(C)c(=O)n(C)c3=O)CC2)c1,725.6
37860,O=C1CCCN1CCCN1C(=O)[C@@H]2CN(Cc3ccc(F)cc3Cl)C[C@@H]2C1=O,657.6
37861,C[C@]1(C(O)=NCc2ccccc2)CN(S(C)(=O)=O)CC(=O)N1c1cccc(F)c1,710.1
37862,CC(C)CN(Cc1ccc(F)cc1)Cc1cc(=O)n2cc(Cl)ccc2n1,706.2
37863,COc1ccc(Cl)cc1N=C(O)CN1C(=O)C2(CCCCC2)N=C1O,831.2
37864,Cc1ccc([C@H](C)N=C(O)c2ccc3c(c2)nc2n3CCN(C(C)C)C2=O)c(C)c1,786.1
37865,COc1ccc(-c2nc(Cn3ccn4nc(-c5ccc6c(c5)OCO6)cc4c3=O)c(C)o2)cc1,1097.8
37866,Cc1oc(-c2ccc(N=C(O)c3ccc(Br)o3)cc2)nc1Cn1cccn1,901.3
37867,Cc1nc(C(O)=Nc2ccc(F)cc2Cl)c(C)o1,1039.1
37868,CC(C)Cn1c(=O)c(N2CCN(C(=O)CSc3ccccc3)CC2)nc2ccncc21,723.9
37869,CNC(=O)c1cc(Cc2ccc3[nH]c(=Nc4cccc(C(F)(F)F)c4)[nH]c3c2)ccn1,680.4
37870,Cc1csc(-c2cc(S(=O)(=O)N3CCCC3)cn2CC(=O)N2CCCCC2)n1,875.4
37871,O=C([C@@H]1C[C@H](F)CN1S(=O)(=O)c1ccc(Cl)s1)N1CCc2ccccc2C1,954.6
37872,CN(CCN=C(O)CN1C(=O)CSc2cccn2-c2ccccc21)C1CCCCC1,670.4
37873,CCS(=O)(=O)N1CC(=O)N(c2cccc(Cl)c2)[C@@](C)(C(O)=NC2CCCCCC2)C1,895.3
37874,Cc1cc(N=C(O)c2nc3ccccc3s2)sn1,808.9
37875,COc1ccccc1/C=C1\Cc2ccccc2C1=O,1138.1
37876,COC(=O)c1ccccc1N=C(O)[C@@H]1CCCN(c2nnc(C)c3c(C)n(-c4ccccc4)nc23)C1,833.8
37877,CCCn1cc(C2=CCN(C(=O)Nc3ccc(C)c(C)c3)CC2)c2cccnc21,1006.3
37878,COc1ccc(NC(=O)N2C[C@@H]3C[C@H](NS(C)(=O)=O)[C@H]2C3)c(C)c1,651.6
37879,COc1ccc(CN=C(O)N2CC[C@@H](c3noc(-c4cnccn4)n3)C2)cc1,652.3
37880,CN(c1nccn2c(=O)n(CC(O)=Nc3ccccc3F)nc12)C1CCCCC1,747.8
37881,Cc1ccc(Cn2nc3c(S(=O)(=O)N4CCN(c5ccc(F)cc5)CC4)cccn3c2=O)c(C)c1,1078.6
37882,CC(=O)c1cccc(N=C(O)Cn2c(-c3ccccc3)nc(C)cc2=O)c1,911.5
37883,CN=C(O)C1CCN(C(=O)Nc2ccc(NC(=O)Nc3ccc(OC)cc3)cc2)CC1,638.1
37884,COc1ccc(N2CCN(c3cc(SCC(O)=Nc4ccc(C)c(Cl)c4)ncn3)CC2)cc1,1103.0
37885,Clc1cccc(-c2nc(-c3ccc4nncn4c3)no2)c1,921.1
37886,O=C1CCc2cc(NS(=O)(=O)Cc3ccccc3Cl)ccc2N1,783.4
37887,Cc1noc(C)c1S(=O)(=O)NCCn1c(C)cnc1-c1ccccc1,616.3
37888,Cc1ccc(C)c(-c2coc(-c3ccc(N=C(O)c4ccc(Br)o4)cc3)n2)c1,1306.6
37889,Cc1ccc2c(=O)c3c([nH]c2c1C)CCN(CC(O)=Nc1ccc(F)c(F)c1)C3,645.5
37890,COCc1cc(=O)n(CC(O)=Nc2cc(F)ccc2C)c(=N)[nH]1,627.0
37891,CCOc1ccc(C(=O)NCc2c(-c3ccccc3)nc3sc(CC)nn23)cc1,943.3
